"","temp","nr","stability","S","CA","CS","CB","N"
"10208",299.286912751678,0.0537919463087248,"seagrass",1018.96,0.88,8.41,13330.87,0.02
"10209",299.34932885906,0.0537919463087248,"seagrass",1018.96,0.88,8.41,13264.46,0.02
"10210",299.411744966443,0.0537919463087248,"seagrass",1018.95,0.88,8.41,13198.4,0.02
"10211",299.474161073826,0.0537919463087248,"seagrass",1018.95,0.87,8.41,13132.67,0.02
"10212",299.536577181208,0.0537919463087248,"seagrass",1018.94,0.87,8.41,13067.28,0.02
"10213",299.598993288591,0.0537919463087248,"seagrass",1018.93,0.87,8.41,13002.23,0.02
"10214",299.661409395973,0.0537919463087248,"seagrass",1018.92,0.87,8.41,12937.51,0.02
"10215",299.723825503356,0.0537919463087248,"seagrass",1018.91,0.87,8.41,12873.12,0.02
"10216",299.786241610738,0.0537919463087248,"seagrass",1018.9,0.87,8.41,12809.07,0.02
"10217",299.848657718121,0.0537919463087248,"seagrass",1018.88,0.87,8.41,12745.34,0.02
"10218",299.911073825503,0.0537919463087248,"seagrass",1018.87,0.87,8.41,12681.94,0.02
"10219",299.973489932886,0.0537919463087248,"seagrass",1018.85,0.87,8.41,12618.86,0.02
"10220",300.035906040268,0.0537919463087248,"seagrass",1018.84,0.86,8.41,12556.11,0.02
"10221",300.098322147651,0.0537919463087248,"seagrass",1018.82,0.86,8.41,12493.67,0.02
"10222",300.160738255034,0.0537919463087248,"seagrass",1018.8,0.86,8.41,12431.55,0.02
"10223",300.223154362416,0.0537919463087248,"seagrass",1018.78,0.86,8.41,12369.75,0.02
"10224",300.285570469799,0.0537919463087248,"seagrass",1018.76,0.86,8.41,12308.27,0.02
"10225",300.347986577181,0.0537919463087248,"seagrass",1018.73,0.86,8.41,12247.09,0.02
"10226",300.410402684564,0.0537919463087248,"seagrass",1018.71,0.86,8.41,12186.23,0.02
"10227",300.472818791946,0.0537919463087248,"seagrass",1018.68,0.86,8.41,12125.67,0.02
"10228",300.535234899329,0.0537919463087248,"seagrass",1018.65,0.86,8.41,12065.42,0.02
"10229",300.597651006711,0.0537919463087248,"seagrass",1018.63,0.85,8.41,12005.48,0.02
"10230",300.660067114094,0.0537919463087248,"seagrass",1018.6,0.85,8.4,11945.83,0.02
"10231",300.722483221477,0.0537919463087248,"seagrass",1018.56,0.85,8.4,11886.49,0.02
"10232",300.784899328859,0.0537919463087248,"seagrass",1018.53,0.85,8.4,11827.44,0.02
"10233",300.847315436242,0.0537919463087248,"seagrass",1018.49,0.85,8.4,11768.69,0.02
"10234",300.909731543624,0.0537919463087248,"seagrass",1018.46,0.85,8.4,11710.24,0.02
"10235",300.972147651007,0.0537919463087248,"seagrass",1018.42,0.85,8.4,11652.08,0.02
"10236",301.034563758389,0.0537919463087248,"seagrass",1018.38,0.85,8.4,11594.2,0.02
"10237",301.096979865772,0.0537919463087248,"seagrass",1018.34,0.85,8.4,11536.62,0.02
"10238",301.159395973154,0.0537919463087248,"seagrass",1018.29,0.84,8.4,11479.32,0.02
"10239",301.221812080537,0.0537919463087248,"seagrass",1018.24,0.84,8.4,11422.3,0.02
"10240",301.284228187919,0.0537919463087248,"seagrass",1018.2,0.84,8.4,11365.57,0.02
"10241",301.346644295302,0.0537919463087248,"seagrass",1018.14,0.84,8.4,11309.12,0.02
"10242",301.409060402685,0.0537919463087248,"seagrass",1018.09,0.84,8.4,11252.94,0.02
"10243",301.471476510067,0.0537919463087248,"seagrass",1018.04,0.84,8.4,11197.04,0.02
"10244",301.53389261745,0.0537919463087248,"seagrass",1017.98,0.84,8.4,11141.41,0.02
"10245",301.596308724832,0.0537919463087248,"seagrass",1017.92,0.84,8.4,11086.05,0.02
"10246",301.658724832215,0.0537919463087248,"seagrass",1017.86,0.84,8.4,11030.96,0.02
"10247",301.721140939597,0.0537919463087248,"seagrass",1017.79,0.83,8.4,10976.14,0.02
"10248",301.78355704698,0.0537919463087248,"seagrass",1017.72,0.83,8.4,10921.59,0.02
"10249",301.845973154362,0.0537919463087248,"seagrass",1017.65,0.83,8.4,10867.29,0.02
"10250",301.908389261745,0.0537919463087248,"seagrass",1017.58,0.83,8.39,10813.25,0.02
"10251",301.970805369128,0.0537919463087248,"seagrass",1017.5,0.83,8.39,10759.48,0.02
"10252",302.03322147651,0.0537919463087248,"seagrass",1017.42,0.83,8.39,10705.95,0.02
"10253",302.095637583893,0.0537919463087248,"seagrass",1017.34,0.83,8.39,10652.68,0.02
"10254",302.158053691275,0.0537919463087248,"seagrass",1017.25,0.83,8.39,10599.66,0.02
"10255",302.220469798658,0.0537919463087248,"seagrass",1017.16,0.82,8.39,10546.89,0.02
"10256",302.28288590604,0.0537919463087248,"seagrass",1017.06,0.82,8.39,10494.36,0.02
"10257",302.345302013423,0.0537919463087248,"seagrass",1016.96,0.82,8.39,10442.07,0.02
"10258",302.407718120805,0.0537919463087248,"seagrass",1016.86,0.82,8.39,10390.03,0.02
"10259",302.470134228188,0.0537919463087248,"seagrass",1016.75,0.82,8.39,10338.21,0.02
"10260",302.53255033557,0.0537919463087248,"seagrass",1016.64,0.82,8.39,10286.64,0.02
"10261",302.594966442953,0.0537919463087248,"seagrass",1016.52,0.82,8.38,10235.29,0.02
"10262",302.657382550336,0.0537919463087248,"seagrass",1016.4,0.82,8.38,10184.17,0.02
"10263",302.719798657718,0.0537919463087248,"seagrass",1016.27,0.82,8.38,10133.28,0.02
"10264",302.782214765101,0.0537919463087248,"seagrass",1016.14,0.81,8.38,10082.6,0.02
"10265",302.844630872483,0.0537919463087248,"seagrass",1016,0.81,8.38,10032.15,0.02
"10266",302.907046979866,0.0537919463087248,"seagrass",1015.85,0.81,8.38,9981.9,0.02
"10267",302.969463087248,0.0537919463087248,"seagrass",1015.7,0.81,8.38,9931.87,0.02
"10268",303.031879194631,0.0537919463087248,"seagrass",1015.54,0.81,8.38,9882.04,0.02
"10269",303.094295302013,0.0537919463087248,"seagrass",1015.37,0.81,8.37,9832.42,0.02
"10270",303.156711409396,0.0537919463087248,"seagrass",1015.2,0.81,8.37,9782.99,0.02
"10271",303.219127516779,0.0537919463087248,"seagrass",1015.02,0.81,8.37,9733.76,0.02
"10272",303.281543624161,0.0537919463087248,"seagrass",1014.82,0.8,8.37,9684.71,0.02
"10273",303.343959731544,0.0537919463087248,"seagrass",1014.62,0.8,8.37,9635.84,0.02
"10274",303.406375838926,0.0537919463087248,"seagrass",1014.41,0.8,8.37,9587.16,0.02
"10275",303.468791946309,0.0537919463087248,"seagrass",1014.19,0.8,8.36,9538.64,0.03
"10276",303.531208053691,0.0537919463087248,"seagrass",1013.95,0.8,8.36,9490.29,0.03
"10277",303.593624161074,0.0537919463087248,"seagrass",1013.71,0.8,8.36,9442.1,0.03
"10278",303.656040268456,0.0537919463087248,"seagrass",1013.45,0.8,8.36,9394.06,0.03
"10279",303.718456375839,0.0537919463087248,"bistable",1013.17,0.8,8.36,9346.16,0.03
"10280",303.780872483221,0.0537919463087248,"bistable",1012.89,0.8,8.35,9298.39,0.03
"10281",303.843288590604,0.0537919463087248,"bistable",1012.58,0.79,8.35,9250.75,0.03
"10282",303.905704697987,0.0537919463087248,"bistable",1012.26,0.79,8.35,9203.22,0.03
"10283",303.968120805369,0.0537919463087248,"bistable",1011.91,0.79,8.35,9155.8,0.03
"10284",304.030536912752,0.0537919463087248,"bistable",1011.55,0.79,8.34,9108.47,0.03
"10285",304.092953020134,0.0537919463087248,"bistable",1011.16,0.79,8.34,9061.22,0.03
"10286",304.155369127517,0.0537919463087248,"bistable",1010.75,0.79,8.34,9014.02,0.03
"10287",304.217785234899,0.0537919463087248,"bistable",1010.32,0.79,8.33,8966.88,0.03
"10288",304.280201342282,0.0537919463087248,"bistable",1009.85,0.79,8.33,8919.76,0.03
"10289",304.342617449664,0.0537919463087248,"bistable",1009.35,0.78,8.32,8872.64,0.03
"10290",304.405033557047,0.0537919463087248,"bistable",1008.81,0.78,8.32,8825.51,0.03
"10291",304.46744966443,0.0537919463087248,"bistable",1008.23,0.78,8.32,8778.33,0.03
"10292",304.529865771812,0.0537919463087248,"bistable",1007.61,0.78,8.31,8731.07,0.04
"10293",304.592281879195,0.0537919463087248,"bistable",1006.94,0.78,8.3,8683.71,0.04
"10294",304.654697986577,0.0537919463087248,"bistable",1006.22,0.78,8.3,8636.18,0.04
"10295",304.71711409396,0.0537919463087248,"bistable",1005.43,0.78,8.29,8588.46,0.04
"10296",304.779530201342,0.0537919463087248,"bistable",1004.57,0.78,8.29,8540.48,0.04
"10297",304.841946308725,0.0537919463087248,"bistable",1003.64,0.77,8.28,8492.18,0.04
"10298",304.904362416107,0.0537919463087248,"bistable",1002.61,0.77,8.27,8443.48,0.04
"10299",304.96677852349,0.0537919463087248,"bistable",1001.48,0.77,8.26,8394.29,0.05
"10300",305.029194630872,0.0537919463087248,"bistable",1000.23,0.77,8.25,8344.49,0.05
"10301",305.091610738255,0.0537919463087248,"bistable",998.83,0.77,8.24,8293.94,0.05
"10302",305.154026845638,0.0537919463087248,"bistable",997.27,0.77,8.23,8242.49,0.05
"10303",305.21644295302,0.0537919463087248,"bistable",995.52,0.77,8.21,8189.91,0.06
"10304",305.278859060403,0.0537919463087248,"bistable",993.52,0.76,8.2,8135.95,0.06
"10305",305.341275167785,0.0537919463087248,"bistable",991.25,0.76,8.18,8080.25,0.06
"10306",305.403691275168,0.0537919463087248,"bistable",988.62,0.76,8.16,8022.38,0.07
"10307",305.46610738255,0.0537919463087248,"bistable",985.55,0.76,8.14,7961.73,0.07
"10308",305.528523489933,0.0537919463087248,"bistable",981.92,0.76,8.11,7897.5,0.08
"10309",305.590939597315,0.0537919463087248,"bistable",977.56,0.76,8.07,7828.54,0.08
"10310",305.653355704698,0.0537919463087248,"bistable",972.24,0.76,8.03,7753.22,0.09
"10311",305.715771812081,0.0537919463087248,"bistable",965.58,0.75,7.98,7669.06,0.1
"10312",305.778187919463,0.0537919463087248,"bistable",957.01,0.75,7.91,7572.16,0.12
"10313",305.840604026846,0.0537919463087248,"bistable",945.58,0.75,7.82,7455.98,0.14
"10314",305.903020134228,0.0537919463087248,"bistable",929.51,0.75,7.7,7308.57,0.16
"10315",305.965436241611,0.0537919463087248,"bistable",905.21,0.75,7.51,7105.4,0.2
"10316",306.027852348993,0.0537919463087248,"bistable",863.68,0.74,7.18,6785.28,0.27
"10317",306.090268456376,0.0537919463087248,"bistable",771.58,0.73,6.46,6120.31,0.41
"10318",306.152684563758,0.0537919463087248,"bare",0,0.14,0,118.03,1.15
"10319",306.215100671141,0.0537919463087248,"bare",0,0.14,0,117.3,1.15
"10320",306.277516778523,0.0537919463087248,"bare",0,0.14,0,116.58,1.15
"10321",306.339932885906,0.0537919463087248,"bare",0,0.14,0,115.86,1.15
"10322",306.402348993289,0.0537919463087248,"bare",0,0.14,0,115.14,1.15
"10323",306.464765100671,0.0537919463087248,"bare",0,0.14,0,114.43,1.15
"10324",306.527181208054,0.0537919463087248,"bare",0,0.14,0,113.72,1.15
"10325",306.589597315436,0.0537919463087248,"bare",0,0.14,0,113.02,1.15
"10326",306.652013422819,0.0537919463087248,"bare",0,0.14,0,112.32,1.15
"10327",306.714429530201,0.0537919463087248,"bare",0,0.14,0,111.63,1.15
"10328",306.776845637584,0.0537919463087248,"bare",0,0.14,0,110.94,1.15
"10329",306.839261744966,0.0537919463087248,"bare",0,0.14,0,110.25,1.15
"10330",306.901677852349,0.0537919463087248,"bare",0,0.14,0,109.57,1.15
"10331",306.964093959732,0.0537919463087248,"bare",0,0.14,0,108.89,1.15
"10332",307.026510067114,0.0537919463087248,"bare",0,0.14,0,108.21,1.15
"10333",307.088926174497,0.0537919463087248,"bare",0,0.14,0,107.54,1.15
"10334",307.151342281879,0.0537919463087248,"bare",0,0.14,0,106.87,1.15
"10335",307.213758389262,0.0537919463087248,"bare",0,0.14,0,106.21,1.15
"10336",307.276174496644,0.0537919463087248,"bare",0,0.14,0,105.55,1.15
"10337",307.338590604027,0.0537919463087248,"bare",0,0.14,0,104.9,1.15
"10338",307.401006711409,0.0537919463087248,"bare",0,0.14,0,104.24,1.15
"10339",307.463422818792,0.0537919463087248,"bare",0,0.14,0,103.6,1.15
"10340",307.525838926174,0.0537919463087248,"bare",0,0.14,0,102.95,1.15
"10341",307.588255033557,0.0537919463087248,"bare",0,0.14,0,102.31,1.15
"10342",307.65067114094,0.0537919463087248,"bare",0,0.14,0,101.67,1.15
"10343",307.713087248322,0.0537919463087248,"bare",0,0.14,0,101.04,1.15
"10344",307.775503355705,0.0537919463087248,"bare",0,0.14,0,100.41,1.15
"10345",307.837919463087,0.0537919463087248,"bare",0,0.14,0,99.79,1.15
"10346",307.90033557047,0.0537919463087248,"bare",0,0.14,0,99.17,1.15
"10347",307.962751677852,0.0537919463087248,"bare",0,0.13,0,98.55,1.15
"10348",308.025167785235,0.0537919463087248,"bare",0,0.13,0,97.93,1.15
"10349",308.087583892617,0.0537919463087248,"bare",0,0.13,0,97.32,1.15
"10350",308.15,0.0537919463087248,"bare",0,0.13,0,96.71,1.15
"10351",298.85,0.0543624161073826,"seagrass",1018.86,0.88,8.41,13804.14,0.02
"10352",298.912416107383,0.0543624161073826,"seagrass",1018.86,0.88,8.41,13735.28,0.02
"10353",298.974832214765,0.0543624161073826,"seagrass",1018.86,0.88,8.41,13666.78,0.02
"10354",299.037248322148,0.0543624161073826,"seagrass",1018.86,0.88,8.41,13598.63,0.02
"10355",299.09966442953,0.0543624161073826,"seagrass",1018.86,0.88,8.41,13530.84,0.02
"10356",299.162080536913,0.0543624161073826,"seagrass",1018.86,0.88,8.41,13463.39,0.02
"10357",299.224496644295,0.0543624161073826,"seagrass",1018.85,0.88,8.41,13396.3,0.02
"10358",299.286912751678,0.0543624161073826,"seagrass",1018.85,0.88,8.41,13329.55,0.02
"10359",299.34932885906,0.0543624161073826,"seagrass",1018.84,0.88,8.41,13263.15,0.02
"10360",299.411744966443,0.0543624161073826,"seagrass",1018.84,0.88,8.41,13197.08,0.02
"10361",299.474161073826,0.0543624161073826,"seagrass",1018.83,0.87,8.41,13131.36,0.02
"10362",299.536577181208,0.0543624161073826,"seagrass",1018.82,0.87,8.41,13065.98,0.02
"10363",299.598993288591,0.0543624161073826,"seagrass",1018.81,0.87,8.41,13000.93,0.02
"10364",299.661409395973,0.0543624161073826,"seagrass",1018.8,0.87,8.41,12936.22,0.02
"10365",299.723825503356,0.0543624161073826,"seagrass",1018.79,0.87,8.41,12871.84,0.02
"10366",299.786241610738,0.0543624161073826,"seagrass",1018.78,0.87,8.41,12807.78,0.02
"10367",299.848657718121,0.0543624161073826,"seagrass",1018.77,0.87,8.41,12744.06,0.02
"10368",299.911073825503,0.0543624161073826,"seagrass",1018.75,0.87,8.41,12680.66,0.02
"10369",299.973489932886,0.0543624161073826,"seagrass",1018.74,0.87,8.41,12617.59,0.02
"10370",300.035906040268,0.0543624161073826,"seagrass",1018.72,0.86,8.41,12554.84,0.02
"10371",300.098322147651,0.0543624161073826,"seagrass",1018.7,0.86,8.41,12492.41,0.02
"10372",300.160738255034,0.0543624161073826,"seagrass",1018.68,0.86,8.41,12430.3,0.02
"10373",300.223154362416,0.0543624161073826,"seagrass",1018.66,0.86,8.41,12368.5,0.02
"10374",300.285570469799,0.0543624161073826,"seagrass",1018.64,0.86,8.41,12307.01,0.02
"10375",300.347986577181,0.0543624161073826,"seagrass",1018.62,0.86,8.41,12245.84,0.02
"10376",300.410402684564,0.0543624161073826,"seagrass",1018.59,0.86,8.41,12184.98,0.02
"10377",300.472818791946,0.0543624161073826,"seagrass",1018.56,0.86,8.41,12124.43,0.02
"10378",300.535234899329,0.0543624161073826,"seagrass",1018.54,0.86,8.4,12064.18,0.02
"10379",300.597651006711,0.0543624161073826,"seagrass",1018.51,0.85,8.4,12004.24,0.02
"10380",300.660067114094,0.0543624161073826,"seagrass",1018.48,0.85,8.4,11944.6,0.02
"10381",300.722483221477,0.0543624161073826,"seagrass",1018.44,0.85,8.4,11885.26,0.02
"10382",300.784899328859,0.0543624161073826,"seagrass",1018.41,0.85,8.4,11826.21,0.02
"10383",300.847315436242,0.0543624161073826,"seagrass",1018.37,0.85,8.4,11767.47,0.02
"10384",300.909731543624,0.0543624161073826,"seagrass",1018.34,0.85,8.4,11709.01,0.02
"10385",300.972147651007,0.0543624161073826,"seagrass",1018.3,0.85,8.4,11650.85,0.02
"10386",301.034563758389,0.0543624161073826,"seagrass",1018.26,0.85,8.4,11592.98,0.02
"10387",301.096979865772,0.0543624161073826,"seagrass",1018.21,0.85,8.4,11535.4,0.02
"10388",301.159395973154,0.0543624161073826,"seagrass",1018.17,0.84,8.4,11478.1,0.02
"10389",301.221812080537,0.0543624161073826,"seagrass",1018.12,0.84,8.4,11421.08,0.02
"10390",301.284228187919,0.0543624161073826,"seagrass",1018.07,0.84,8.4,11364.35,0.02
"10391",301.346644295302,0.0543624161073826,"seagrass",1018.02,0.84,8.4,11307.9,0.02
"10392",301.409060402685,0.0543624161073826,"seagrass",1017.97,0.84,8.4,11251.72,0.02
"10393",301.471476510067,0.0543624161073826,"seagrass",1017.91,0.84,8.4,11195.82,0.02
"10394",301.53389261745,0.0543624161073826,"seagrass",1017.85,0.84,8.4,11140.19,0.02
"10395",301.596308724832,0.0543624161073826,"seagrass",1017.79,0.84,8.4,11084.83,0.02
"10396",301.658724832215,0.0543624161073826,"seagrass",1017.73,0.84,8.4,11029.74,0.02
"10397",301.721140939597,0.0543624161073826,"seagrass",1017.66,0.83,8.4,10974.92,0.02
"10398",301.78355704698,0.0543624161073826,"seagrass",1017.59,0.83,8.39,10920.36,0.02
"10399",301.845973154362,0.0543624161073826,"seagrass",1017.52,0.83,8.39,10866.07,0.02
"10400",301.908389261745,0.0543624161073826,"seagrass",1017.45,0.83,8.39,10812.03,0.02
"10401",301.970805369128,0.0543624161073826,"seagrass",1017.37,0.83,8.39,10758.25,0.02
"10402",302.03322147651,0.0543624161073826,"seagrass",1017.29,0.83,8.39,10704.72,0.02
"10403",302.095637583893,0.0543624161073826,"seagrass",1017.2,0.83,8.39,10651.45,0.02
"10404",302.158053691275,0.0543624161073826,"seagrass",1017.11,0.83,8.39,10598.43,0.02
"10405",302.220469798658,0.0543624161073826,"seagrass",1017.02,0.82,8.39,10545.65,0.02
"10406",302.28288590604,0.0543624161073826,"seagrass",1016.93,0.82,8.39,10493.12,0.02
"10407",302.345302013423,0.0543624161073826,"seagrass",1016.83,0.82,8.39,10440.83,0.02
"10408",302.407718120805,0.0543624161073826,"seagrass",1016.72,0.82,8.39,10388.77,0.02
"10409",302.470134228188,0.0543624161073826,"seagrass",1016.61,0.82,8.39,10336.96,0.02
"10410",302.53255033557,0.0543624161073826,"seagrass",1016.5,0.82,8.38,10285.38,0.02
"10411",302.594966442953,0.0543624161073826,"seagrass",1016.38,0.82,8.38,10234.03,0.02
"10412",302.657382550336,0.0543624161073826,"seagrass",1016.26,0.82,8.38,10182.9,0.02
"10413",302.719798657718,0.0543624161073826,"seagrass",1016.13,0.82,8.38,10132,0.02
"10414",302.782214765101,0.0543624161073826,"seagrass",1015.99,0.81,8.38,10081.32,0.02
"10415",302.844630872483,0.0543624161073826,"seagrass",1015.85,0.81,8.38,10030.86,0.02
"10416",302.907046979866,0.0543624161073826,"seagrass",1015.7,0.81,8.38,9980.61,0.02
"10417",302.969463087248,0.0543624161073826,"seagrass",1015.55,0.81,8.38,9930.56,0.02
"10418",303.031879194631,0.0543624161073826,"seagrass",1015.39,0.81,8.37,9880.73,0.02
"10419",303.094295302013,0.0543624161073826,"seagrass",1015.22,0.81,8.37,9831.09,0.02
"10420",303.156711409396,0.0543624161073826,"seagrass",1015.04,0.81,8.37,9781.66,0.02
"10421",303.219127516779,0.0543624161073826,"seagrass",1014.86,0.81,8.37,9732.41,0.02
"10422",303.281543624161,0.0543624161073826,"seagrass",1014.66,0.8,8.37,9683.35,0.02
"10423",303.343959731544,0.0543624161073826,"seagrass",1014.46,0.8,8.37,9634.48,0.02
"10424",303.406375838926,0.0543624161073826,"seagrass",1014.25,0.8,8.36,9585.78,0.03
"10425",303.468791946309,0.0543624161073826,"seagrass",1014.02,0.8,8.36,9537.25,0.03
"10426",303.531208053691,0.0543624161073826,"seagrass",1013.79,0.8,8.36,9488.88,0.03
"10427",303.593624161074,0.0543624161073826,"seagrass",1013.54,0.8,8.36,9440.68,0.03
"10428",303.656040268456,0.0543624161073826,"seagrass",1013.27,0.8,8.36,9392.62,0.03
"10429",303.718456375839,0.0543624161073826,"bistable",1013,0.8,8.35,9344.7,0.03
"10430",303.780872483221,0.0543624161073826,"bistable",1012.7,0.8,8.35,9296.92,0.03
"10431",303.843288590604,0.0543624161073826,"bistable",1012.4,0.79,8.35,9249.26,0.03
"10432",303.905704697987,0.0543624161073826,"bistable",1012.07,0.79,8.35,9201.71,0.03
"10433",303.968120805369,0.0543624161073826,"bistable",1011.72,0.79,8.34,9154.26,0.03
"10434",304.030536912752,0.0543624161073826,"bistable",1011.36,0.79,8.34,9106.91,0.03
"10435",304.092953020134,0.0543624161073826,"bistable",1010.96,0.79,8.34,9059.63,0.03
"10436",304.155369127517,0.0543624161073826,"bistable",1010.55,0.79,8.33,9012.41,0.03
"10437",304.217785234899,0.0543624161073826,"bistable",1010.11,0.79,8.33,8965.23,0.03
"10438",304.280201342282,0.0543624161073826,"bistable",1009.63,0.79,8.33,8918.08,0.03
"10439",304.342617449664,0.0543624161073826,"bistable",1009.13,0.78,8.32,8870.93,0.03
"10440",304.405033557047,0.0543624161073826,"bistable",1008.59,0.78,8.32,8823.76,0.03
"10441",304.46744966443,0.0543624161073826,"bistable",1008,0.78,8.31,8776.55,0.04
"10442",304.529865771812,0.0543624161073826,"bistable",1007.38,0.78,8.31,8729.25,0.04
"10443",304.592281879195,0.0543624161073826,"bistable",1006.7,0.78,8.3,8681.83,0.04
"10444",304.654697986577,0.0543624161073826,"bistable",1005.97,0.78,8.3,8634.26,0.04
"10445",304.71711409396,0.0543624161073826,"bistable",1005.17,0.78,8.29,8586.48,0.04
"10446",304.779530201342,0.0543624161073826,"bistable",1004.3,0.78,8.28,8538.44,0.04
